2025-03-27 16:50:24.113993: Волк (7, 1) съел Мышь на (8, 0). Голод: 0
2025-03-27 16:50:25.385267: Коза (1, 9) съел растение на (2, 10). Голод: 0
2025-03-27 16:50:25.393424: Овца (8, 5) съел растение на (9, 5). Голод: 0
2025-03-27 16:50:25.402529: Кролик (17, 3) съел растение на (16, 4). Голод: 0
2025-03-27 16:50:25.412671: Мышь (0, 5) съел растение на (1, 4). Голод: 0
2025-03-27 16:50:25.422832: Лиса (8, 3) съел Лошадь на (7, 2). Голод: 0
2025-03-27 16:50:25.432993: Лошадь (18, 8) съел растение на (19, 7). Голод: 0
2025-03-27 16:50:25.443143: Коза (19, 19) съел растение на (19, 19). Голод: 0
2025-03-27 16:50:25.452339: Овца (13, 1) съел растение на (13, 0). Голод: 0
2025-03-27 16:50:25.461494: Кролик (13, 0) съел растение на (13, 0). Голод: 0
2025-03-27 16:50:25.469650: Мышь (0, 5) съел растение на (1, 4). Голод: 0
2025-03-27 16:50:25.478725: Медведь (19, 12) съел Мышь на (19, 12). Голод: 0
2025-03-27 16:50:25.486882: Лиса (7, 7) съел Овца на (8, 7). Голод: 0
2025-03-27 16:50:25.500969: Орел (8, 18) съел Лошадь на (8, 19). Голод: 0
2025-03-27 16:50:25.509122: Лошадь (7, 2) съел растение на (8, 2). Голод: 0
2025-03-27 16:50:25.517289: Коза (11, 1) съел растение на (10, 0). Голод: 0
2025-03-27 16:50:25.526369: Кролик (13, 19) съел растение на (14, 19). Голод: 0
2025-03-27 16:50:25.535542: Мышь (3, 8) съел растение на (3, 7). Голод: 0
2025-03-27 16:50:25.546710: Лиса (3, 8) съел Коза на (4, 9). Голод: 0
2025-03-27 16:50:25.557882: Коза (3, 19) съел растение на (3, 18). Голод: 0
2025-03-27 16:50:25.569049: Овца (5, 1) съел растение на (5, 0). Голод: 0
2025-03-27 16:50:25.581221: Кролик (11, 18) съел растение на (11, 18). Голод: 0
2025-03-27 16:50:25.591385: Мышь (14, 5) съел растение на (13, 4). Голод: 0
2025-03-27 16:50:25.602541: Медведь (3, 3) съел Овца на (4, 4). Голод: 0
2025-03-27 16:50:25.612801: Лиса (8, 1) съел Лошадь на (7, 2). Голод: 0
2025-03-27 16:50:25.620953: Орел (11, 8) съел Олень на (11, 9). Голод: 0
2025-03-27 16:50:25.630102: Лошадь (18, 3) съел растение на (17, 4). Голод: 0
2025-03-27 16:50:25.638186: Коза (4, 9) съел растение на (4, 9). Голод: 0
2025-03-27 16:50:25.647350: Овца (11, 14) съел растение на (11, 15). Голод: 0
2025-03-27 16:50:25.655573: Кролик (12, 14) съел растение на (11, 13). Голод: 0
2025-03-27 16:50:25.664669: Мышь (3, 7) съел растение на (3, 7). Голод: 0
2025-03-27 16:50:25.672929: Медведь (0, 8) съел Коза на (1, 9). Голод: 0
2025-03-27 16:50:25.682185: Лиса (12, 8) съел Олень на (11, 9). Голод: 0
2025-03-27 16:50:25.691272: Орел (17, 17) съел Коза на (18, 17). Голод: 0
2025-03-27 16:50:25.700470: Лошадь (4, 12) съел растение на (5, 13). Голод: 0
2025-03-27 16:50:25.708720: Коза (5, 16) съел растение на (5, 16). Голод: 0
2025-03-27 16:50:25.718907: Овца (8, 7) съел растение на (7, 6). Голод: 0
2025-03-27 16:50:25.727040: Кролик (10, 12) съел растение на (10, 12). Голод: 0
2025-03-27 16:50:25.736167: Мышь (4, 12) съел растение на (5, 12). Голод: 0
2025-03-27 16:50:25.745509: Коза (7, 8) съел растение на (6, 8). Голод: 0
2025-03-27 16:50:25.753651: Овца (4, 4) съел растение на (4, 4). Голод: 0
2025-03-27 16:50:25.762811: Кролик (4, 10) съел растение на (4, 9). Голод: 0
2025-03-27 16:50:25.771069: Мышь (11, 10) съел растение на (11, 10). Голод: 0
2025-03-27 16:50:25.786392: Волк переместился с (7, 12) в (7, 11). Голод: 1
2025-03-27 16:50:25.789398: Волк переместился с (16, 5) в (17, 6). Голод: 1
2025-03-27 16:50:25.798557: Волк переместился с (14, 6) в (13, 6). Голод: 1
2025-03-27 16:50:25.806780: Волк переместился с (15, 0) в (15, 19). Голод: 1
2025-03-27 16:50:25.814871: Волк переместился с (15, 8) в (16, 7). Голод: 1
2025-03-27 16:50:25.823955: Волк переместился с (13, 9) в (14, 10). Голод: 1
2025-03-27 16:50:25.833144: Волк переместился с (0, 12) в (1, 12). Голод: 1
2025-03-27 16:50:25.841277: Волк переместился с (17, 16) в (18, 17). Голод: 1
2025-03-27 16:50:25.850451: Волк переместился с (13, 18) в (14, 17). Голод: 1
2025-03-27 16:50:25.858620: Волк переместился с (14, 8) в (15, 9). Голод: 1
2025-03-27 16:50:25.867758: Волк переместился с (2, 2) в (3, 3). Голод: 1
2025-03-27 16:50:25.876920: Волк переместился с (14, 11) в (15, 11). Голод: 1
2025-03-27 16:50:25.885136: Волк переместился с (5, 10) в (6, 10). Голод: 1
2025-03-27 16:50:25.893278: Волк переместился с (8, 7) в (7, 8). Голод: 1
2025-03-27 16:50:25.901455: Волк переместился с (12, 6) в (12, 7). Голод: 1
2025-03-27 16:50:25.909587: Волк переместился с (7, 3) в (7, 2). Голод: 1
2025-03-27 16:50:25.918752: Волк переместился с (10, 10) в (9, 11). Голод: 1
2025-03-27 16:50:25.927016: Волк переместился с (2, 10) в (2, 11). Голод: 1
2025-03-27 16:50:25.935100: Волк переместился с (7, 16) в (8, 15). Голод: 1
2025-03-27 16:50:25.943360: Волк переместился с (1, 6) в (0, 6). Голод: 1
2025-03-27 16:50:25.951525: Волк переместился с (2, 18) в (1, 19). Голод: 1
2025-03-27 16:50:25.960606: Волк переместился с (5, 4) в (4, 3). Голод: 1
2025-03-27 16:50:25.968827: Волк переместился с (7, 8) в (6, 9). Голод: 1
2025-03-27 16:50:25.976990: Волк переместился с (13, 15) в (12, 16). Голод: 1
2025-03-27 16:50:25.985127: Волк переместился с (4, 7) в (5, 7). Голод: 1
2025-03-27 16:50:25.993290: Волк переместился с (15, 4) в (14, 4). Голод: 1
2025-03-27 16:50:26.002423: Волк переместился с (13, 11) в (12, 10). Голод: 1
2025-03-27 16:50:26.010685: Волк переместился с (3, 15) в (2, 14). Голод: 1
2025-03-27 16:50:26.018950: Волк переместился с (13, 12) в (13, 13). Голод: 1
2025-03-27 16:50:26.028083: Волк переместился с (13, 11) в (14, 10). Голод: 1
2025-03-27 16:50:26.036344: Волк переместился с (11, 0) в (11, 19). Голод: 1
2025-03-27 16:50:26.044529: Волк переместился с (17, 3) в (16, 2). Голод: 1
2025-03-27 16:50:26.053685: Волк переместился с (8, 3) в (7, 3). Голод: 1
2025-03-27 16:50:26.061951: Волк переместился с (13, 19) в (14, 18). Голод: 1
2025-03-27 16:50:26.070087: Волк переместился с (6, 1) в (7, 0). Голод: 1
2025-03-27 16:50:26.079343: Волк переместился с (5, 12) в (4, 12). Голод: 1
2025-03-27 16:50:26.087609: Волк переместился с (8, 12) в (8, 11). Голод: 1
2025-03-27 16:50:26.095810: Волк переместился с (9, 4) в (8, 3). Голод: 1
2025-03-27 16:50:26.105017: Волк переместился с (6, 1) в (5, 0). Голод: 1
2025-03-27 16:50:26.113277: Волк переместился с (2, 16) в (1, 15). Голод: 1
2025-03-27 16:50:26.121410: Волк переместился с (12, 2) в (13, 2). Голод: 1
2025-03-27 16:50:26.130667: Волк переместился с (13, 17) в (14, 18). Голод: 1
2025-03-27 16:50:26.138887: Волк переместился с (17, 17) в (16, 17). Голод: 1
2025-03-27 16:50:26.147022: Волк переместился с (4, 6) в (4, 7). Голод: 1
2025-03-27 16:50:26.155334: Волк переместился с (1, 15) в (1, 16). Голод: 1
2025-03-27 16:50:26.164415: Волк переместился с (8, 3) в (7, 2). Голод: 1
2025-03-27 16:50:26.172680: Волк переместился с (6, 19) в (5, 18). Голод: 1
2025-03-27 16:50:26.180902: Олень переместился с (16, 3) в (15, 4). Голод: 1
2025-03-27 16:50:26.189040: Олень переместился с (11, 9) в (11, 10). Голод: 1
2025-03-27 16:50:26.197301: Олень переместился с (2, 8) в (3, 9). Голод: 1
2025-03-27 16:50:26.205446: Олень переместился с (17, 4) в (16, 4). Голод: 1
2025-03-27 16:50:26.213663: Олень переместился с (2, 17) в (3, 16). Голод: 1
2025-03-27 16:50:26.221934: Олень переместился с (11, 15) в (11, 16). Голод: 1
2025-03-27 16:50:26.230110: Олень переместился с (10, 0) в (11, 0). Голод: 1
2025-03-27 16:50:26.238318: Олень переместился с (12, 0) в (13, 0). Голод: 1
2025-03-27 16:50:26.246499: Олень переместился с (4, 16) в (4, 17). Голод: 1
2025-03-27 16:50:26.254718: Олень переместился с (12, 15) в (13, 16). Голод: 1
2025-03-27 16:50:26.263939: Олень переместился с (18, 3) в (18, 4). Голод: 1
2025-03-27 16:50:26.272077: Олень переместился с (18, 9) в (19, 10). Голод: 1
2025-03-27 16:50:26.280366: Олень переместился с (7, 13) в (6, 13). Голод: 1
2025-03-27 16:50:26.288511: Олень переместился с (2, 17) в (3, 18). Голод: 1
2025-03-27 16:50:26.296732: Олень переместился с (8, 17) в (8, 18). Голод: 1
2025-03-27 16:50:26.304896: Олень переместился с (19, 15) в (18, 15). Голод: 1
2025-03-27 16:50:26.313106: Олень переместился с (1, 17) в (2, 16). Голод: 1
2025-03-27 16:50:26.321365: Олень переместился с (11, 4) в (10, 3). Голод: 1
2025-03-27 16:50:26.330489: Медведь переместился с (17, 18) в (16, 17). Голод: 1
2025-03-27 16:50:26.338786: Лиса переместился с (0, 19) в (19, 0). Голод: 1
2025-03-27 16:50:26.347896: Орел переместился с (10, 0) в (10, 1). Голод: 1
2025-03-27 16:50:26.357113: Лошадь переместился с (4, 19) в (5, 19). Голод: 1
2025-03-27 16:50:26.365329: Коза переместился с (12, 15) в (13, 15). Голод: 1
2025-03-27 16:50:26.373594: Овца переместился с (0, 3) в (1, 3). Голод: 1
2025-03-27 16:50:26.381728: Кролик переместился с (19, 3) в (18, 4). Голод: 1
2025-03-27 16:50:26.389982: Мышь переместился с (8, 0) в (9, 19). Голод: 1
2025-03-27 16:50:26.398113: Медведь переместился с (8, 19) в (9, 0). Голод: 1
2025-03-27 16:50:26.406381: Лиса переместился с (6, 13) в (7, 12). Голод: 1
2025-03-27 16:50:26.414512: Орел переместился с (19, 7) в (19, 8). Голод: 1
2025-03-27 16:50:26.422794: Лошадь переместился с (0, 5) в (19, 5). Голод: 1
2025-03-27 16:50:26.430994: Коза переместился с (15, 0) в (16, 1). Голод: 1
2025-03-27 16:50:26.440161: Овца переместился с (16, 6) в (15, 7). Голод: 1
2025-03-27 16:50:26.448425: Кролик переместился с (15, 8) в (16, 9). Голод: 1
2025-03-27 16:50:26.456560: Медведь переместился с (6, 13) в (6, 14). Голод: 1
2025-03-27 16:50:26.466851: Лиса переместился с (2, 16) в (1, 16). Голод: 1
2025-03-27 16:50:26.474985: Орел переместился с (13, 9) в (13, 10). Голод: 1
2025-03-27 16:50:26.484232: Лошадь переместился с (12, 19) в (11, 19). Голод: 1
2025-03-27 16:50:26.492444: Коза переместился с (18, 17) в (19, 17). Голод: 1
2025-03-27 16:50:26.500577: Овца переместился с (17, 19) в (16, 19). Голод: 1
2025-03-27 16:50:26.508852: Кролик переместился с (10, 5) в (9, 4). Голод: 1
2025-03-27 16:50:26.516987: Мышь переместился с (19, 12) в (18, 12). Голод: 1
2025-03-27 16:50:26.525257: Медведь переместился с (4, 15) в (3, 16). Голод: 1
2025-03-27 16:50:26.533382: Лиса переместился с (15, 3) в (15, 2). Голод: 1
2025-03-27 16:50:26.541685: Орел переместился с (0, 0) в (1, 0). Голод: 1
2025-03-27 16:50:26.549768: Лошадь переместился с (17, 7) в (17, 6). Голод: 1
2025-03-27 16:50:26.558065: Коза переместился с (1, 9) в (1, 8). Голод: 1
2025-03-27 16:50:26.566150: Овца переместился с (8, 5) в (9, 6). Голод: 1
2025-03-27 16:50:26.575345: Кролик переместился с (17, 3) в (18, 4). Голод: 1
2025-03-27 16:50:26.583564: Мышь переместился с (0, 5) в (19, 6). Голод: 1
2025-03-27 16:50:26.591699: Лиса переместился с (8, 3) в (9, 3). Голод: 1
2025-03-27 16:50:26.600007: Орел переместился с (12, 5) в (11, 4). Голод: 1
2025-03-27 16:50:26.608110: Коза переместился с (19, 19) в (0, 18). Голод: 1
2025-03-27 16:50:26.616422: Овца переместился с (13, 1) в (12, 2). Голод: 1
2025-03-27 16:50:26.624614: Мышь переместился с (0, 5) в (1, 6). Голод: 1
2025-03-27 16:50:26.632861: Медведь переместился с (19, 12) в (18, 12). Голод: 1
2025-03-27 16:50:26.640954: Лиса переместился с (7, 7) в (7, 6). Голод: 1
2025-03-27 16:50:26.650199: Орел переместился с (8, 18) в (9, 17). Голод: 1
2025-03-27 16:50:26.658330: Лошадь переместился с (7, 2) в (6, 2). Голод: 1
2025-03-27 16:50:26.666600: Коза переместился с (11, 1) в (11, 2). Голод: 1
2025-03-27 16:50:26.674730: Овца переместился с (18, 18) в (18, 19). Голод: 1
2025-03-27 16:50:26.683036: Медведь переместился с (7, 14) в (6, 14). Голод: 1
2025-03-27 16:50:26.691256: Лиса переместился с (3, 8) в (4, 9). Голод: 1
2025-03-27 16:50:26.699388: Орел переместился с (5, 17) в (4, 16). Голод: 1
2025-03-27 16:50:26.707685: Лошадь переместился с (1, 16) в (0, 16). Голод: 1
2025-03-27 16:50:26.715768: Коза переместился с (3, 19) в (4, 0). Голод: 1
2025-03-27 16:50:26.724069: Овца переместился с (5, 1) в (6, 1). Голод: 1
2025-03-27 16:50:26.732164: Кролик переместился с (11, 18) в (12, 17). Голод: 1
2025-03-27 16:50:26.740485: Мышь переместился с (14, 5) в (15, 6). Голод: 1
2025-03-27 16:50:26.748441: Медведь переместился с (3, 3) в (3, 2). Голод: 1
2025-03-27 16:50:26.756707: Лиса переместился с (8, 1) в (9, 2). Голод: 1
2025-03-27 16:50:26.764891: Орел переместился с (11, 8) в (11, 7). Голод: 1
2025-03-27 16:50:26.774030: Лошадь переместился с (18, 3) в (17, 3). Голод: 1
2025-03-27 16:50:26.782266: Овца переместился с (11, 14) в (12, 13). Голод: 1
2025-03-27 16:50:26.790538: Кролик переместился с (12, 14) в (12, 13). Голод: 1
2025-03-27 16:50:26.798673: Мышь переместился с (3, 7) в (3, 6). Голод: 1
2025-03-27 16:50:26.806971: Медведь переместился с (0, 8) в (19, 9). Голод: 1
2025-03-27 16:50:26.815051: Лиса переместился с (12, 8) в (12, 9). Голод: 1
2025-03-27 16:50:26.823352: Орел переместился с (17, 17) в (17, 16). Голод: 1
2025-03-27 16:50:26.831431: Лошадь переместился с (4, 12) в (4, 11). Голод: 1
2025-03-27 16:50:26.839739: Овца переместился с (8, 7) в (9, 8). Голод: 1
2025-03-27 16:50:26.848789: Кролик переместился с (10, 12) в (9, 12). Голод: 1
2025-03-27 16:50:26.857039: Мышь переместился с (4, 12) в (3, 13). Голод: 1
2025-03-27 16:50:26.865300: Медведь переместился с (16, 13) в (15, 14). Голод: 1
2025-03-27 16:50:26.873442: Лошадь переместился с (8, 19) в (7, 18). Голод: 1
2025-03-27 16:50:26.881644: Коза переместился с (7, 8) в (7, 7). Голод: 1
2025-03-27 16:50:26.889907: Овца переместился с (4, 4) в (5, 5). Голод: 1
2025-03-27 16:50:26.898214: Кролик переместился с (4, 10) в (3, 11). Голод: 1
2025-03-27 16:50:26.906340: Мышь переместился с (11, 10) в (12, 10). Голод: 1
2025-03-27 16:50:26.921643: Волк (7, 8) съел Коза на (7, 7). Голод: 0
2025-03-27 16:50:26.924781: Волк (2, 11) съел Кролик на (3, 11). Голод: 0
2025-03-27 16:50:26.933736: Волк (5, 18) съел Лошадь на (5, 19). Голод: 0
2025-03-27 16:50:26.942739: Олень (3, 9) съел растение на (4, 9). Голод: 0
2025-03-27 16:50:26.950778: Олень (3, 16) съел растение на (2, 16). Голод: 0
2025-03-27 16:50:26.958779: Олень (11, 16) съел растение на (12, 16). Голод: 0
2025-03-27 16:50:26.967736: Олень (2, 0) съел растение на (2, 1). Голод: 0
2025-03-27 16:50:26.975734: Олень (18, 4) съел растение на (19, 5). Голод: 0
2025-03-27 16:50:26.983874: Олень (10, 3) съел растение на (9, 3). Голод: 0
2025-03-27 16:50:26.991999: Овца (1, 3) съел растение на (1, 2). Голод: 0
2025-03-27 16:50:27.000265: Орел (1, 0) съел Олень на (2, 0). Голод: 0
2025-03-27 16:50:27.009403: Мышь (19, 6) съел растение на (19, 5). Голод: 0
2025-03-27 16:50:27.017657: Лошадь (18, 8) съел растение на (18, 9). Голод: 0
2025-03-27 16:50:27.025910: Мышь (1, 6) съел растение на (2, 6). Голод: 0
2025-03-27 16:50:27.034051: Орел (4, 16) съел Олень на (3, 16). Голод: 0
2025-03-27 16:50:27.041318: Коза (4, 0) съел растение на (4, 1). Голод: 0
2025-03-27 16:50:27.050446: Овца (6, 1) съел растение на (7, 2). Голод: 0
2025-03-27 16:50:27.058722: Кролик (12, 17) съел растение на (11, 17). Голод: 0
2025-03-27 16:50:27.066948: Лошадь (17, 3) съел растение на (16, 4). Голод: 0
2025-03-27 16:50:27.075079: Медведь (19, 9) съел Лошадь на (18, 8). Голод: 0
2025-03-27 16:50:27.083339: Коза (7, 7) съел растение на (6, 7). Голод: 0
2025-03-27 16:50:27.091470: Кролик (3, 11) съел растение на (4, 11). Голод: 0
2025-03-27 16:50:27.099770: Волк переместился с (7, 11) в (6, 12). Голод: 3
2025-03-27 16:50:27.107870: Волк переместился с (7, 1) в (6, 1). Голод: 3
2025-03-27 16:50:27.117078: Волк переместился с (17, 6) в (18, 6). Голод: 3
2025-03-27 16:50:27.127292: Волк переместился с (13, 6) в (14, 7). Голод: 3
2025-03-27 16:50:27.136579: Волк переместился с (16, 7) в (16, 8). Голод: 3
2025-03-27 16:50:27.145876: Волк переместился с (14, 10) в (13, 10). Голод: 3
2025-03-27 16:50:27.154041: Волк переместился с (1, 12) в (0, 12). Голод: 3
2025-03-27 16:50:27.164261: Волк переместился с (18, 17) в (19, 18). Голод: 3
2025-03-27 16:50:27.172492: Волк переместился с (15, 11) в (16, 11). Голод: 3
2025-03-27 16:50:27.180625: Волк переместился с (6, 10) в (5, 10). Голод: 3
2025-03-27 16:50:27.188898: Волк переместился с (7, 8) в (8, 9). Голод: 1
2025-03-27 16:50:27.197900: Волк переместился с (2, 19) в (3, 18). Голод: 3
2025-03-27 16:50:27.206181: Волк переместился с (2, 11) в (3, 11). Голод: 1
2025-03-27 16:50:27.214311: Волк переместился с (0, 6) в (1, 6). Голод: 3
2025-03-27 16:50:27.222597: Волк переместился с (4, 3) в (4, 4). Голод: 3
2025-03-27 16:50:27.230831: Волк переместился с (6, 9) в (7, 10). Голод: 3
2025-03-27 16:50:27.238994: Волк переместился с (5, 7) в (6, 7). Голод: 3
2025-03-27 16:50:27.247219: Волк переместился с (14, 4) в (15, 3). Голод: 3
2025-03-27 16:50:27.255347: Волк переместился с (12, 10) в (12, 11). Голод: 3
2025-03-27 16:50:27.263594: Волк переместился с (2, 14) в (1, 13). Голод: 3
2025-03-27 16:50:27.271686: Волк переместился с (11, 19) в (10, 0). Голод: 3
2025-03-27 16:50:27.279931: Волк переместился с (16, 2) в (15, 1). Голод: 3
2025-03-27 16:50:27.288015: Волк переместился с (14, 18) в (15, 18). Голод: 3
2025-03-27 16:50:27.297179: Волк переместился с (17, 18) в (16, 19). Голод: 3
2025-03-27 16:50:27.305362: Волк переместился с (4, 12) в (5, 12). Голод: 3
2025-03-27 16:50:27.313440: Волк переместился с (8, 11) в (9, 11). Голод: 3
2025-03-27 16:50:27.322654: Волк переместился с (1, 15) в (1, 14). Голод: 3
2025-03-27 16:50:27.335152: Волк переместился с (13, 2) в (12, 1). Голод: 3
2025-03-27 16:50:27.343363: Волк переместился с (16, 17) в (17, 17). Голод: 3
2025-03-27 16:50:27.351502: Волк переместился с (4, 7) в (4, 8). Голод: 3
2025-03-27 16:50:27.359763: Волк переместился с (1, 16) в (0, 17). Голод: 3
2025-03-27 16:50:27.367902: Волк переместился с (5, 18) в (6, 19). Голод: 1
2025-03-27 16:50:27.376196: Олень переместился с (3, 9) в (3, 8). Голод: 1
2025-03-27 16:50:27.384288: Олень переместился с (3, 16) в (3, 15). Голод: 1
2025-03-27 16:50:27.392549: Олень переместился с (2, 0) в (2, 19). Голод: 1
2025-03-27 16:50:27.400785: Олень переместился с (17, 5) в (16, 5). Голод: 3
2025-03-27 16:50:27.413645: Олень переместился с (18, 4) в (18, 5). Голод: 1
2025-03-27 16:50:27.421772: Олень переместился с (10, 3) в (9, 4). Голод: 1
2025-03-27 16:50:27.429986: Лиса переместился с (19, 0) в (18, 1). Голод: 3
2025-03-27 16:50:27.438108: Орел переместился с (10, 1) в (9, 1). Голод: 3
2025-03-27 16:50:27.446368: Лошадь переместился с (5, 19) в (4, 18). Голод: 3
2025-03-27 16:50:27.454570: Овца переместился с (1, 3) в (1, 2). Голод: 1
2025-03-27 16:50:27.462712: Медведь переместился с (6, 14) в (7, 15). Голод: 3
2025-03-27 16:50:27.471004: Орел переместился с (13, 10) в (13, 9). Голод: 3
2025-03-27 16:50:27.479103: Овца переместился с (16, 19) в (15, 19). Голод: 3
2025-03-27 16:50:27.487372: Лиса переместился с (15, 2) в (14, 2). Голод: 3
2025-03-27 16:50:27.495548: Орел переместился с (1, 0) в (1, 19). Голод: 1
2025-03-27 16:50:27.503764: Мышь переместился с (19, 6) в (0, 5). Голод: 1
2025-03-27 16:50:27.512887: Орел переместился с (11, 4) в (10, 5). Голод: 3
2025-03-27 16:50:27.520200: Лошадь переместился с (18, 8) в (19, 7). Голод: 1
2025-03-27 16:50:27.529377: Мышь переместился с (1, 6) в (0, 5). Голод: 1
2025-03-27 16:50:27.537511: Орел переместился с (9, 17) в (8, 16). Голод: 3
